Date,StoreID,ProductID,QuantitySold,SalesPrice,HasPromotion,Category,ShelfLife,UnitPrice,Region,Size,FootfallCategory,Temperature,Rainfall,IsUnseasonablyWarm,CompetitorPriceIndex,PromoIntensity,DiscountPct,ExpectedUplift,DayOfWeek,IsWeekend,Month,Week,DayOfMonth,Lag7_Sales,Lag14_Sales,RollingMean7
2025-09-27,S016,SKU_CIT04,8,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,14.4,3.0,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,7.166666666666667
2025-09-28,S016,SKU_CIT04,11,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,15.7,2.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,7.714285714285714
2025-09-29,S016,SKU_CIT04,11,1.83,1,Citrus,10,2.032110274306005,Midlands,Extra,Medium,17.4,3.4,0,1.0,0.0,0.1,1.3,0,0,9,40,29,6.0,,8.428571428571429
2025-09-30,S016,SKU_CIT04,9,1.83,1,Citrus,10,2.032110274306005,Midlands,Extra,Medium,16.2,4.2,0,1.0,0.0,0.1,1.3,1,0,9,40,30,6.0,,8.857142857142858
2025-10-01,S016,SKU_CIT04,7,1.83,1,Citrus,10,2.032110274306005,Midlands,Extra,Medium,13.7,1.7,0,1.0,0.0,0.1,1.3,2,0,10,40,1,7.0,,8.857142857142858
2025-10-02,S016,SKU_CIT04,6,1.83,1,Citrus,10,2.032110274306005,Midlands,Extra,Medium,14.6,0.0,0,1.0,0.0,0.1,1.3,3,0,10,40,2,8.0,,8.571428571428571
2025-10-03,S016,SKU_CIT04,9,1.83,1,Citrus,10,2.032110274306005,Midlands,Extra,Medium,15.8,1.8,0,1.0,0.0,0.1,1.3,4,0,10,40,3,8.0,,8.714285714285714
2025-10-04,S016,SKU_CIT04,8,1.83,1,Citrus,10,2.032110274306005,Midlands,Extra,Medium,19.0,3.9,0,1.0,0.0,0.1,1.3,5,1,10,40,4,8.0,,8.714285714285714
2025-10-05,S016,SKU_CIT04,11,1.83,1,Citrus,10,2.032110274306005,Midlands,Extra,Medium,14.0,5.8,0,1.0,0.0,0.1,1.3,6,1,10,40,5,11.0,,8.714285714285714
2025-10-06,S016,SKU_CIT04,18,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,18.4,2.9,0,1.0,0.0,0.0,0.0,0,0,10,41,6,11.0,6.0,9.714285714285714
2025-10-07,S016,SKU_CIT04,10,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,15.5,0.6,0,1.0,0.0,0.0,0.0,1,0,10,41,7,9.0,6.0,9.857142857142858
2025-10-08,S016,SKU_CIT04,12,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,15.3,3.6,0,1.0,0.0,0.0,0.0,2,0,10,41,8,7.0,7.0,10.571428571428571
2025-10-09,S016,SKU_CIT04,9,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,19.8,4.3,0,1.0,0.0,0.0,0.0,3,0,10,41,9,6.0,8.0,11.0
2025-10-10,S016,SKU_CIT04,14,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,15.0,0.3,0,1.0,0.0,0.0,0.0,4,0,10,41,10,9.0,8.0,11.714285714285714
2025-10-11,S016,SKU_CIT04,8,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,16.3,0.3,0,1.0,0.0,0.0,0.0,5,1,10,41,11,8.0,8.0,11.714285714285714
2025-10-12,S016,SKU_CIT04,19,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,16.6,2.8,0,1.0,0.0,0.0,0.0,6,1,10,41,12,11.0,11.0,12.857142857142858
2025-10-13,S016,SKU_CIT04,9,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,18.0,11.0,11.571428571428571
2025-10-14,S016,SKU_CIT04,10,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,17.0,1.2,0,1.0,0.0,0.0,0.0,1,0,10,42,14,10.0,9.0,11.571428571428571
2025-10-15,S016,SKU_CIT04,6,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,13.7,0.0,0,1.0,0.0,0.0,0.0,2,0,10,42,15,12.0,7.0,10.714285714285714
2025-10-16,S016,SKU_CIT04,10,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,15.9,4.7,0,1.0,0.0,0.0,0.0,3,0,10,42,16,9.0,6.0,10.857142857142858
2025-10-17,S016,SKU_CIT04,9,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,19.3,1.3,0,1.0,0.0,0.0,0.0,4,0,10,42,17,14.0,9.0,10.142857142857142
2025-10-18,S016,SKU_CIT04,6,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,14.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,42,18,8.0,8.0,9.857142857142858
2025-10-19,S016,SKU_CIT04,10,2.03,0,Citrus,10,2.032110274306005,Midlands,Extra,Medium,14.0,3.5,0,1.0,0.0,0.0,0.0,6,1,10,42,19,19.0,11.0,8.571428571428571
2025-09-22,S016,SKU_LEA01,11,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,14.9,2.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,11.0
2025-09-23,S016,SKU_LEA01,10,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,19.1,5.0,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,10.5
2025-09-24,S016,SKU_LEA01,10,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,20.1,3.8,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,10.333333333333334
2025-09-25,S016,SKU_LEA01,11,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,18.0,2.9,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,10.5
2025-09-26,S016,SKU_LEA01,20,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,17.6,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,12.4
2025-09-27,S016,SKU_LEA01,12,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,14.4,3.0,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,12.333333333333334
2025-09-28,S016,SKU_LEA01,12,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,15.7,2.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,12.285714285714286
2025-09-29,S016,SKU_LEA01,18,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,17.4,3.4,0,1.0,0.0,0.0,0.0,0,0,9,40,29,11.0,,13.285714285714286
2025-09-30,S016,SKU_LEA01,11,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,16.2,4.2,0,1.0,0.0,0.0,0.0,1,0,9,40,30,10.0,,13.428571428571429
2025-10-01,S016,SKU_LEA01,15,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,13.7,1.7,0,1.0,0.0,0.0,0.0,2,0,10,40,1,10.0,,14.142857142857142
2025-10-02,S016,SKU_LEA01,13,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,14.6,0.0,0,1.0,0.0,0.0,0.0,3,0,10,40,2,11.0,,14.428571428571429
2025-10-03,S016,SKU_LEA01,13,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,15.8,1.8,0,1.0,0.0,0.0,0.0,4,0,10,40,3,20.0,,13.428571428571429
2025-10-04,S016,SKU_LEA01,17,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,19.0,3.9,0,1.0,0.0,0.0,0.0,5,1,10,40,4,12.0,,14.142857142857142
2025-10-05,S016,SKU_LEA01,20,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,14.0,5.8,0,1.0,0.0,0.0,0.0,6,1,10,40,5,12.0,,15.285714285714286
2025-10-06,S016,SKU_LEA01,11,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,18.4,2.9,0,1.0,0.0,0.0,0.0,0,0,10,41,6,18.0,11.0,14.285714285714286
2025-10-07,S016,SKU_LEA01,14,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,15.5,0.6,0,1.0,0.0,0.0,0.0,1,0,10,41,7,11.0,10.0,14.714285714285714
2025-10-08,S016,SKU_LEA01,12,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,15.3,3.6,0,1.0,0.0,0.0,0.0,2,0,10,41,8,15.0,10.0,14.285714285714286
2025-10-09,S016,SKU_LEA01,10,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,19.8,4.3,0,1.0,0.0,0.0,0.0,3,0,10,41,9,13.0,11.0,13.857142857142858
2025-10-10,S016,SKU_LEA01,17,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,15.0,0.3,0,1.0,0.0,0.0,0.0,4,0,10,41,10,13.0,20.0,14.428571428571429
2025-10-11,S016,SKU_LEA01,16,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,16.3,0.3,0,1.0,0.0,0.0,0.0,5,1,10,41,11,17.0,12.0,14.285714285714286
2025-10-12,S016,SKU_LEA01,14,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,16.6,2.8,0,1.0,0.0,0.0,0.0,6,1,10,41,12,20.0,12.0,13.428571428571429
2025-10-13,S016,SKU_LEA01,7,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,11.0,18.0,12.857142857142858
2025-10-14,S016,SKU_LEA01,17,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,17.0,1.2,0,1.0,0.0,0.0,0.0,1,0,10,42,14,14.0,11.0,13.285714285714286
2025-10-15,S016,SKU_LEA01,16,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,13.7,0.0,0,1.0,0.0,0.0,0.0,2,0,10,42,15,12.0,15.0,13.857142857142858
2025-10-16,S016,SKU_LEA01,12,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,15.9,4.7,0,1.0,0.0,0.0,0.0,3,0,10,42,16,10.0,13.0,14.142857142857142
2025-10-17,S016,SKU_LEA01,11,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,19.3,1.3,0,1.0,0.0,0.0,0.0,4,0,10,42,17,17.0,13.0,13.285714285714286
2025-10-18,S016,SKU_LEA01,13,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,14.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,42,18,16.0,17.0,12.857142857142858
2025-10-19,S016,SKU_LEA01,18,1.88,0,Leafy Salads,4,1.876608423095296,Midlands,Extra,Medium,14.0,3.5,0,1.0,0.0,0.0,0.0,6,1,10,42,19,14.0,20.0,13.428571428571429
2025-09-22,S016,SKU_LEA02,9,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,14.9,2.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,9.0
2025-09-23,S016,SKU_LEA02,14,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,19.1,5.0,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,11.5
2025-09-24,S016,SKU_LEA02,14,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,20.1,3.8,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,12.333333333333334
2025-09-25,S016,SKU_LEA02,10,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,18.0,2.9,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,11.75
2025-09-26,S016,SKU_LEA02,28,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,17.6,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,15.0
2025-09-27,S016,SKU_LEA02,20,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,14.4,3.0,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,15.833333333333334
2025-09-28,S016,SKU_LEA02,13,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,15.7,2.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,15.428571428571429
2025-09-29,S016,SKU_LEA02,14,1.37,1,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,17.4,3.4,0,1.0,0.0,0.2,1.3,0,0,9,40,29,9.0,,16.142857142857142
2025-09-30,S016,SKU_LEA02,13,1.37,1,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,16.2,4.2,0,1.0,0.0,0.2,1.3,1,0,9,40,30,14.0,,16.0
2025-10-01,S016,SKU_LEA02,18,1.37,1,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,13.7,1.7,0,1.0,0.0,0.2,1.3,2,0,10,40,1,14.0,,16.571428571428573
2025-10-02,S016,SKU_LEA02,14,1.37,1,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,14.6,0.0,0,1.0,0.0,0.2,1.3,3,0,10,40,2,10.0,,17.142857142857142
2025-10-03,S016,SKU_LEA02,15,1.37,1,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,15.8,1.8,0,1.0,0.0,0.2,1.3,4,0,10,40,3,28.0,,15.285714285714286
2025-10-04,S016,SKU_LEA02,20,1.37,1,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,19.0,3.9,0,1.0,0.0,0.2,1.3,5,1,10,40,4,20.0,,15.285714285714286
2025-10-05,S016,SKU_LEA02,13,1.37,1,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,14.0,5.8,0,1.0,0.0,0.2,1.3,6,1,10,40,5,13.0,,15.285714285714286
2025-10-06,S016,SKU_LEA02,14,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,18.4,2.9,0,1.0,0.0,0.0,0.0,0,0,10,41,6,14.0,9.0,15.285714285714286
2025-10-07,S016,SKU_LEA02,14,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,15.5,0.6,0,1.0,0.0,0.0,0.0,1,0,10,41,7,13.0,14.0,15.428571428571429
2025-10-08,S016,SKU_LEA02,12,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,15.3,3.6,0,1.0,0.0,0.0,0.0,2,0,10,41,8,18.0,14.0,14.571428571428571
2025-10-09,S016,SKU_LEA02,16,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,19.8,4.3,0,1.0,0.0,0.0,0.0,3,0,10,41,9,14.0,10.0,14.857142857142858
2025-10-10,S016,SKU_LEA02,18,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,15.0,0.3,0,1.0,0.0,0.0,0.0,4,0,10,41,10,15.0,28.0,15.285714285714286
2025-10-11,S016,SKU_LEA02,14,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,16.3,0.3,0,1.0,0.0,0.0,0.0,5,1,10,41,11,20.0,20.0,14.428571428571429
2025-10-12,S016,SKU_LEA02,13,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,16.6,2.8,0,1.0,0.0,0.0,0.0,6,1,10,41,12,13.0,13.0,14.428571428571429
2025-10-13,S016,SKU_LEA02,21,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,14.0,14.0,15.428571428571429
2025-10-14,S016,SKU_LEA02,14,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,17.0,1.2,0,1.0,0.0,0.0,0.0,1,0,10,42,14,14.0,13.0,15.428571428571429
2025-10-15,S016,SKU_LEA02,9,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,13.7,0.0,0,1.0,0.0,0.0,0.0,2,0,10,42,15,12.0,18.0,15.0
2025-10-16,S016,SKU_LEA02,14,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,15.9,4.7,0,1.0,0.0,0.0,0.0,3,0,10,42,16,16.0,14.0,14.714285714285714
2025-10-17,S016,SKU_LEA02,19,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,19.3,1.3,0,1.0,0.0,0.0,0.0,4,0,10,42,17,18.0,15.0,14.857142857142858
2025-10-18,S016,SKU_LEA02,18,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,14.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,42,18,14.0,20.0,15.428571428571429
2025-10-19,S016,SKU_LEA02,19,1.71,0,Leafy Salads,4,1.712382498860457,Midlands,Extra,Medium,14.0,3.5,0,1.0,0.0,0.0,0.0,6,1,10,42,19,13.0,13.0,16.285714285714285
2025-09-22,S016,SKU_LEA03,8,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,14.9,2.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,8.0
2025-09-23,S016,SKU_LEA03,13,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,19.1,5.0,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,10.5
2025-09-24,S016,SKU_LEA03,18,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,20.1,3.8,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,13.0
2025-09-25,S016,SKU_LEA03,12,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,18.0,2.9,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,12.75
2025-09-26,S016,SKU_LEA03,13,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,17.6,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,12.8
2025-09-27,S016,SKU_LEA03,11,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,14.4,3.0,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,12.5
2025-09-28,S016,SKU_LEA03,11,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,15.7,2.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,12.285714285714286
2025-09-29,S016,SKU_LEA03,12,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,17.4,3.4,0,1.0,0.0,0.0,0.0,0,0,9,40,29,8.0,,12.857142857142858
2025-09-30,S016,SKU_LEA03,17,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,16.2,4.2,0,1.0,0.0,0.0,0.0,1,0,9,40,30,13.0,,13.428571428571429
2025-10-01,S016,SKU_LEA03,19,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,13.7,1.7,0,1.0,0.0,0.0,0.0,2,0,10,40,1,18.0,,13.571428571428571
2025-10-02,S016,SKU_LEA03,16,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,14.6,0.0,0,1.0,0.0,0.0,0.0,3,0,10,40,2,12.0,,14.142857142857142
2025-10-03,S016,SKU_LEA03,19,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,15.8,1.8,0,1.0,0.0,0.0,0.0,4,0,10,40,3,13.0,,15.0
2025-10-04,S016,SKU_LEA03,13,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,19.0,3.9,0,1.0,0.0,0.0,0.0,5,1,10,40,4,11.0,,15.285714285714286
2025-10-05,S016,SKU_LEA03,10,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,14.0,5.8,0,1.0,0.0,0.0,0.0,6,1,10,40,5,11.0,,15.142857142857142
2025-10-06,S016,SKU_LEA03,16,1.53,1,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,18.4,2.9,0,1.0,0.0,0.1,1.3,0,0,10,41,6,12.0,8.0,15.714285714285714
2025-10-07,S016,SKU_LEA03,20,1.53,1,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,15.5,0.6,0,1.0,0.0,0.1,1.3,1,0,10,41,7,17.0,13.0,16.142857142857142
2025-10-08,S016,SKU_LEA03,21,1.53,1,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,15.3,3.6,0,1.0,0.0,0.1,1.3,2,0,10,41,8,19.0,18.0,16.428571428571427
2025-10-09,S016,SKU_LEA03,13,1.53,1,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,19.8,4.3,0,1.0,0.0,0.1,1.3,3,0,10,41,9,16.0,12.0,16.0
2025-10-10,S016,SKU_LEA03,17,1.53,1,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,15.0,0.3,0,1.0,0.0,0.1,1.3,4,0,10,41,10,19.0,13.0,15.714285714285714
2025-10-11,S016,SKU_LEA03,22,1.53,1,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,16.3,0.3,0,1.0,0.0,0.1,1.3,5,1,10,41,11,13.0,11.0,17.0
2025-10-12,S016,SKU_LEA03,20,1.53,1,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,16.6,2.8,0,1.0,0.0,0.1,1.3,6,1,10,41,12,10.0,11.0,18.428571428571427
2025-10-13,S016,SKU_LEA03,14,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,16.0,12.0,18.142857142857142
2025-10-14,S016,SKU_LEA03,12,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,17.0,1.2,0,1.0,0.0,0.0,0.0,1,0,10,42,14,20.0,17.0,17.0
2025-10-15,S016,SKU_LEA03,17,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,13.7,0.0,0,1.0,0.0,0.0,0.0,2,0,10,42,15,21.0,19.0,16.428571428571427
2025-10-16,S016,SKU_LEA03,20,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,15.9,4.7,0,1.0,0.0,0.0,0.0,3,0,10,42,16,13.0,16.0,17.428571428571427
2025-10-17,S016,SKU_LEA03,18,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,19.3,1.3,0,1.0,0.0,0.0,0.0,4,0,10,42,17,17.0,19.0,17.571428571428573
2025-10-18,S016,SKU_LEA03,12,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,14.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,42,18,22.0,13.0,16.142857142857142
2025-10-19,S016,SKU_LEA03,15,1.71,0,Leafy Salads,4,1.705456336657658,Midlands,Extra,Medium,14.0,3.5,0,1.0,0.0,0.0,0.0,6,1,10,42,19,20.0,10.0,15.428571428571429
2025-09-22,S016,SKU_LEA04,8,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,14.9,2.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,8.0
2025-09-23,S016,SKU_LEA04,17,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,19.1,5.0,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,12.5
2025-09-24,S016,SKU_LEA04,12,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,20.1,3.8,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,12.333333333333334
2025-09-25,S016,SKU_LEA04,13,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,18.0,2.9,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,12.5
2025-09-26,S016,SKU_LEA04,6,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,17.6,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,11.2
2025-09-27,S016,SKU_LEA04,12,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,14.4,3.0,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,11.333333333333334
2025-09-28,S016,SKU_LEA04,9,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,15.7,2.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,11.0
2025-09-29,S016,SKU_LEA04,14,1.6,1,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,17.4,3.4,0,1.0,0.0,0.15,1.3,0,0,9,40,29,8.0,,11.857142857142858
2025-09-30,S016,SKU_LEA04,14,1.6,1,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,16.2,4.2,0,1.0,0.0,0.15,1.3,1,0,9,40,30,17.0,,11.428571428571429
2025-10-01,S016,SKU_LEA04,15,1.6,1,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,13.7,1.7,0,1.0,0.0,0.15,1.3,2,0,10,40,1,12.0,,11.857142857142858
2025-10-02,S016,SKU_LEA04,11,1.6,1,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,14.6,0.0,0,1.0,0.0,0.15,1.3,3,0,10,40,2,13.0,,11.571428571428571
2025-10-03,S016,SKU_LEA04,15,1.6,1,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,15.8,1.8,0,1.0,0.0,0.15,1.3,4,0,10,40,3,6.0,,12.857142857142858
2025-10-04,S016,SKU_LEA04,21,1.6,1,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,19.0,3.9,0,1.0,0.0,0.15,1.3,5,1,10,40,4,12.0,,14.142857142857142
2025-10-05,S016,SKU_LEA04,17,1.6,1,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,14.0,5.8,0,1.0,0.0,0.15,1.3,6,1,10,40,5,9.0,,15.285714285714286
2025-10-06,S016,SKU_LEA04,13,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,18.4,2.9,0,1.0,0.0,0.0,0.0,0,0,10,41,6,14.0,8.0,15.142857142857142
2025-10-07,S016,SKU_LEA04,18,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,15.5,0.6,0,1.0,0.0,0.0,0.0,1,0,10,41,7,14.0,17.0,15.714285714285714
2025-10-08,S016,SKU_LEA04,12,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,15.3,3.6,0,1.0,0.0,0.0,0.0,2,0,10,41,8,15.0,12.0,15.285714285714286
2025-10-09,S016,SKU_LEA04,12,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,19.8,4.3,0,1.0,0.0,0.0,0.0,3,0,10,41,9,11.0,13.0,15.428571428571429
2025-10-10,S016,SKU_LEA04,9,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,15.0,0.3,0,1.0,0.0,0.0,0.0,4,0,10,41,10,15.0,6.0,14.571428571428571
2025-10-11,S016,SKU_LEA04,17,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,16.3,0.3,0,1.0,0.0,0.0,0.0,5,1,10,41,11,21.0,12.0,14.0
2025-10-12,S016,SKU_LEA04,16,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,16.6,2.8,0,1.0,0.0,0.0,0.0,6,1,10,41,12,17.0,9.0,13.857142857142858
2025-10-13,S016,SKU_LEA04,17,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,13.0,14.0,14.428571428571429
