Date,StoreID,ProductID,StockLevel,delivery_units,WasteQty,StockoutFlag
2025-10-16,S004,SKU_LEA02,163,55,15,0
2025-10-16,S004,SKU_LEA03,156,56,13,0
2025-10-16,S004,SKU_LEA04,176,57,17,0
2025-10-16,S004,SKU_BAN01,293,73,13,0
2025-10-16,S004,SKU_BAN02,257,72,15,0
2025-10-16,S004,SKU_BAN03,312,74,19,0
2025-10-16,S004,SKU_BAN04,296,77,13,0
2025-10-16,S004,SKU_CIT01,221,36,3,0
2025-10-16,S004,SKU_CIT02,211,39,3,0
2025-10-16,S004,SKU_CIT03,230,38,5,0
2025-10-16,S004,SKU_CIT04,228,38,5,0
2025-10-16,S004,SKU_TOM01,261,65,15,0
2025-10-16,S004,SKU_TOM02,282,67,15,0
2025-10-16,S004,SKU_TOM03,266,71,13,0
2025-10-16,S004,SKU_TOM04,292,67,15,0
2025-10-16,S004,SKU_ROO01,355,61,6,0
2025-10-16,S004,SKU_ROO02,346,59,6,0
2025-10-16,S004,SKU_ROO03,346,59,7,0
2025-10-16,S004,SKU_ROO04,369,64,6,0
2025-10-16,S005,SKU_BER01,140,45,14,0
2025-10-16,S005,SKU_BER02,128,45,9,0
2025-10-16,S005,SKU_BER03,136,46,9,0
2025-10-16,S005,SKU_BER04,128,46,12,0
2025-10-16,S005,SKU_LEA01,159,52,12,0
2025-10-16,S005,SKU_LEA02,176,59,13,0
2025-10-16,S005,SKU_LEA03,153,59,11,0
2025-10-16,S005,SKU_LEA04,179,59,17,0
2025-10-16,S005,SKU_BAN01,303,73,19,0
2025-10-16,S005,SKU_BAN02,293,73,13,0
2025-10-16,S005,SKU_BAN03,295,76,16,0
2025-10-16,S005,SKU_BAN04,305,77,12,0
2025-10-16,S005,SKU_CIT01,213,36,3,0
2025-10-16,S005,SKU_CIT02,233,36,3,0
2025-10-16,S005,SKU_CIT03,240,37,5,0
2025-10-16,S005,SKU_CIT04,240,39,4,0
2025-10-16,S005,SKU_TOM01,284,69,14,0
2025-10-16,S005,SKU_TOM02,290,69,12,0
2025-10-16,S005,SKU_TOM03,296,70,16,0
2025-10-16,S005,SKU_TOM04,293,66,17,0
2025-10-16,S005,SKU_ROO01,360,63,7,0
2025-10-16,S005,SKU_ROO02,334,58,7,0
2025-10-16,S005,SKU_ROO03,380,60,6,0
2025-10-16,S005,SKU_ROO04,363,60,8,0
2025-10-16,S006,SKU_BER01,134,45,12,0
2025-10-16,S006,SKU_BER02,123,44,12,0
2025-10-16,S006,SKU_BER03,127,44,9,0
2025-10-16,S006,SKU_BER04,140,44,14,0
2025-10-16,S006,SKU_LEA01,150,56,13,0
2025-10-16,S006,SKU_LEA02,142,55,11,0
2025-10-16,S006,SKU_LEA03,144,55,14,0
2025-10-16,S006,SKU_LEA04,138,54,12,0
2025-10-16,S006,SKU_BAN01,335,77,14,0
2025-10-16,S006,SKU_BAN02,291,72,16,0
2025-10-16,S006,SKU_BAN03,313,75,15,0
2025-10-16,S006,SKU_BAN04,321,78,17,0
2025-10-16,S006,SKU_CIT01,233,39,4,0
2025-10-16,S006,SKU_CIT02,227,37,4,0
2025-10-16,S006,SKU_CIT03,232,40,4,0
2025-10-16,S006,SKU_CIT04,228,40,5,0
2025-10-16,S006,SKU_TOM01,224,64,10,0
2025-10-16,S006,SKU_TOM02,248,67,15,0
2025-10-16,S006,SKU_TOM03,290,69,14,0
2025-10-16,S006,SKU_TOM04,267,71,12,0
2025-10-16,S006,SKU_ROO01,356,63,6,0
2025-10-16,S006,SKU_ROO02,346,62,8,0
2025-10-16,S006,SKU_ROO03,352,62,8,0
2025-10-16,S006,SKU_ROO04,390,62,7,0
2025-10-16,S007,SKU_BER01,142,46,13,0
2025-10-16,S007,SKU_BER02,142,46,9,0
2025-10-16,S007,SKU_BER03,128,45,11,0
2025-10-16,S007,SKU_BER04,145,44,13,0
2025-10-16,S007,SKU_LEA01,154,55,14,0
2025-10-16,S007,SKU_LEA02,165,59,16,0
2025-10-16,S007,SKU_LEA03,141,56,12,0
2025-10-16,S007,SKU_LEA04,170,58,13,0
2025-10-16,S007,SKU_BAN01,315,79,20,0
2025-10-16,S007,SKU_BAN02,307,78,16,0
2025-10-16,S007,SKU_BAN03,320,75,14,0
2025-10-16,S007,SKU_BAN04,273,73,13,0
2025-10-16,S007,SKU_CIT01,211,38,4,0
2025-10-16,S007,SKU_CIT02,216,36,4,0
2025-10-16,S007,SKU_CIT03,228,38,4,0
2025-10-16,S007,SKU_CIT04,220,39,5,0
2025-10-16,S007,SKU_TOM01,250,66,12,0
2025-10-16,S007,SKU_TOM02,294,67,15,0
2025-10-16,S007,SKU_TOM03,298,71,17,0
2025-10-16,S007,SKU_TOM04,289,72,14,0
2025-10-16,S007,SKU_ROO01,383,63,6,0
2025-10-16,S007,SKU_ROO02,359,57,6,0
2025-10-16,S007,SKU_ROO03,357,61,6,0
2025-10-16,S007,SKU_ROO04,401,64,8,0
2025-10-16,S008,SKU_BER01,127,46,12,0
2025-10-16,S008,SKU_BER02,130,46,8,0
2025-10-16,S008,SKU_BER03,130,47,9,0
2025-10-16,S008,SKU_BER04,136,46,11,0
2025-10-16,S008,SKU_LEA01,160,57,14,0
2025-10-16,S008,SKU_LEA02,158,56,11,0
2025-10-16,S008,SKU_LEA03,146,59,12,0
2025-10-16,S008,SKU_LEA04,140,55,12,0
2025-10-16,S008,SKU_BAN01,283,76,16,0
2025-10-16,S008,SKU_BAN02,270,79,14,0
2025-10-16,S008,SKU_BAN03,313,78,14,0
2025-10-16,S008,SKU_BAN04,313,78,18,0
2025-10-16,S008,SKU_CIT01,206,36,4,0
2025-10-16,S008,SKU_CIT02,221,38,4,0
2025-10-16,S008,SKU_CIT03,219,40,3,0
2025-10-16,S008,SKU_CIT04,217,37,3,0
2025-10-16,S008,SKU_TOM01,238,68,13,0
2025-10-16,S008,SKU_TOM02,295,70,16,0
2025-10-16,S008,SKU_TOM03,272,69,12,0
2025-10-16,S008,SKU_TOM04,283,71,15,0
2025-10-16,S008,SKU_ROO01,348,63,6,0
2025-10-16,S008,SKU_ROO02,339,60,8,0
2025-10-16,S008,SKU_ROO03,383,59,7,0
2025-10-16,S008,SKU_ROO04,333,59,7,0
2025-10-16,S009,SKU_BER01,136,48,13,0
2025-10-16,S009,SKU_BER02,141,45,11,0
2025-10-16,S009,SKU_BER03,133,45,12,0
2025-10-16,S009,SKU_BER04,137,44,9,0
2025-10-16,S009,SKU_LEA01,155,56,15,0
2025-10-16,S009,SKU_LEA02,169,59,17,0
2025-10-16,S009,SKU_LEA03,173,59,16,0
2025-10-16,S009,SKU_LEA04,154,56,16,0
2025-10-16,S009,SKU_BAN01,298,74,14,0
2025-10-16,S009,SKU_BAN02,285,75,16,0
2025-10-16,S009,SKU_BAN03,328,80,13,0
2025-10-16,S009,SKU_BAN04,295,73,17,0
2025-10-16,S009,SKU_CIT01,203,37,4,0
2025-10-16,S009,SKU_CIT02,219,38,4,0
2025-10-16,S009,SKU_CIT03,235,37,4,0
2025-10-16,S009,SKU_CIT04,223,39,4,0
2025-10-16,S009,SKU_TOM01,245,66,10,0
2025-10-16,S009,SKU_TOM02,274,66,14,0
2025-10-16,S009,SKU_TOM03,277,68,15,0
2025-10-16,S009,SKU_TOM04,291,67,12,0
2025-10-16,S009,SKU_ROO01,333,62,7,0
2025-10-16,S009,SKU_ROO02,322,59,7,0
2025-10-16,S009,SKU_ROO03,381,64,7,0
2025-10-16,S009,SKU_ROO04,402,61,9,0
2025-10-16,S010,SKU_BER01,137,45,10,0
2025-10-16,S010,SKU_BER02,127,45,13,0
2025-10-16,S010,SKU_BER03,124,44,12,0
2025-10-16,S010,SKU_BER04,121,45,8,0
2025-10-16,S010,SKU_LEA01,168,57,16,0
2025-10-16,S010,SKU_LEA02,181,56,19,0
2025-10-16,S010,SKU_LEA03,154,57,15,0
2025-10-16,S010,SKU_LEA04,164,59,11,0
2025-10-16,S010,SKU_BAN01,311,76,16,0
2025-10-16,S010,SKU_BAN02,307,76,12,0
2025-10-16,S010,SKU_BAN03,299,78,15,0
2025-10-16,S010,SKU_BAN04,292,78,12,0
2025-10-16,S010,SKU_CIT01,217,37,4,0
2025-10-16,S010,SKU_CIT02,213,38,4,0
2025-10-16,S010,SKU_CIT03,234,37,4,0
2025-10-16,S010,SKU_CIT04,223,39,4,0
2025-10-16,S010,SKU_TOM01,266,68,13,0
2025-10-16,S010,SKU_TOM02,286,67,12,0
2025-10-16,S010,SKU_TOM03,261,67,15,0
2025-10-16,S010,SKU_TOM04,297,68,14,0
2025-10-16,S010,SKU_ROO01,363,58,8,0
2025-10-16,S010,SKU_ROO02,334,59,8,0
2025-10-16,S010,SKU_ROO03,334,62,6,0
2025-10-16,S010,SKU_ROO04,378,61,7,0
2025-10-16,S011,SKU_BER01,142,45,14,0
2025-10-16,S011,SKU_BER02,139,43,13,0
2025-10-16,S011,SKU_BER03,139,43,9,0
2025-10-16,S011,SKU_BER04,133,43,11,0
2025-10-16,S011,SKU_LEA01,158,57,10,0
2025-10-16,S011,SKU_LEA02,168,55,13,0
2025-10-16,S011,SKU_LEA03,176,58,13,0
2025-10-16,S011,SKU_LEA04,150,56,15,0
2025-10-16,S011,SKU_BAN01,269,74,16,0
2025-10-16,S011,SKU_BAN02,285,75,12,0
2025-10-16,S011,SKU_BAN03,297,74,15,0
2025-10-16,S011,SKU_BAN04,300,73,12,0
2025-10-16,S011,SKU_CIT01,219,39,5,0
2025-10-16,S011,SKU_CIT02,213,36,4,0
2025-10-16,S011,SKU_CIT03,231,39,4,0
2025-10-16,S011,SKU_CIT04,236,40,5,0
2025-10-16,S011,SKU_TOM01,247,66,11,0
2025-10-16,S011,SKU_TOM02,298,67,13,0
2025-10-16,S011,SKU_TOM03,258,69,11,0
2025-10-16,S011,SKU_TOM04,266,67,15,0
2025-10-16,S011,SKU_ROO01,346,59,5,0
2025-10-16,S011,SKU_ROO02,323,61,6,0
2025-10-16,S011,SKU_ROO03,372,59,6,0
2025-10-16,S011,SKU_ROO04,384,63,8,0
2025-10-16,S012,SKU_BER01,136,48,13,0
2025-10-16,S012,SKU_BER02,125,45,9,0
2025-10-16,S012,SKU_BER03,135,44,13,0
2025-10-16,S012,SKU_BER04,135,44,11,0
2025-10-16,S012,SKU_LEA01,138,55,10,0
2025-10-16,S012,SKU_LEA02,159,55,15,0
2025-10-16,S012,SKU_LEA03,166,57,14,0
2025-10-16,S012,SKU_LEA04,161,58,16,0
2025-10-16,S012,SKU_BAN01,297,73,13,0
2025-10-16,S012,SKU_BAN02,270,78,13,0
2025-10-16,S012,SKU_BAN03,328,79,16,0
2025-10-16,S012,SKU_BAN04,282,72,16,0
2025-10-16,S012,SKU_CIT01,240,38,5,0
2025-10-16,S012,SKU_CIT02,212,39,3,0
2025-10-16,S012,SKU_CIT03,228,37,4,0
2025-10-16,S012,SKU_CIT04,246,37,4,0
2025-10-16,S012,SKU_TOM01,237,70,13,0
2025-10-16,S012,SKU_TOM02,278,73,12,0
2025-10-16,S012,SKU_TOM03,278,73,14,0
2025-10-16,S012,SKU_TOM04,270,70,16,0
2025-10-16,S012,SKU_ROO01,334,61,6,0
2025-10-16,S012,SKU_ROO02,354,61,7,0
2025-10-16,S012,SKU_ROO03,331,61,7,0
2025-10-16,S012,SKU_ROO04,383,60,6,0
2025-10-16,S013,SKU_BER01,138,48,12,0
2025-10-16,S013,SKU_BER02,140,44,11,0
2025-10-16,S013,SKU_BER03,135,44,11,0
2025-10-16,S013,SKU_BER04,129,43,10,0
2025-10-16,S013,SKU_LEA01,163,55,11,0
2025-10-16,S013,SKU_LEA02,178,59,13,0
2025-10-16,S013,SKU_LEA03,167,58,14,0
2025-10-16,S013,SKU_LEA04,182,57,15,0
2025-10-16,S013,SKU_BAN01,294,76,12,0
2025-10-16,S013,SKU_BAN02,277,76,14,0
2025-10-16,S013,SKU_BAN03,329,79,14,0
2025-10-16,S013,SKU_BAN04,291,72,18,0
2025-10-16,S013,SKU_CIT01,207,37,3,0
2025-10-16,S013,SKU_CIT02,229,39,4,0
2025-10-16,S013,SKU_CIT03,245,40,5,0
2025-10-16,S013,SKU_CIT04,229,40,4,0
2025-10-16,S013,SKU_TOM01,261,68,14,0
2025-10-16,S013,SKU_TOM02,271,69,16,0
2025-10-16,S013,SKU_TOM03,293,68,16,0
2025-10-16,S013,SKU_TOM04,281,73,13,0
2025-10-16,S013,SKU_ROO01,333,61,6,0
2025-10-16,S013,SKU_ROO02,336,62,6,0
2025-10-16,S013,SKU_ROO03,371,62,6,0
2025-10-16,S013,SKU_ROO04,365,59,5,0
2025-10-16,S014,SKU_BER01,125,48,9,0
2025-10-16,S014,SKU_BER02,135,43,12,0
2025-10-16,S014,SKU_BER03,136,46,12,0
2025-10-16,S014,SKU_BER04,123,46,11,0
2025-10-16,S014,SKU_LEA01,139,53,9,0
2025-10-16,S014,SKU_LEA02,162,54,13,0
2025-10-16,S014,SKU_LEA03,158,57,12,0
2025-10-16,S014,SKU_LEA04,151,58,11,0
2025-10-16,S014,SKU_BAN01,305,78,18,0
2025-10-16,S014,SKU_BAN02,304,77,16,0
2025-10-16,S014,SKU_BAN03,252,75,14,0
2025-10-16,S014,SKU_BAN04,289,74,16,0
2025-10-16,S014,SKU_CIT01,189,36,3,0
2025-10-16,S014,SKU_CIT02,207,37,5,0
2025-10-16,S014,SKU_CIT03,220,38,4,0
2025-10-16,S014,SKU_CIT04,208,37,4,0
2025-10-16,S014,SKU_TOM01,264,69,12,0
2025-10-16,S014,SKU_TOM02,256,68,12,0
2025-10-16,S014,SKU_TOM03,286,71,12,0
2025-10-16,S014,SKU_TOM04,255,72,14,0
2025-10-16,S014,SKU_ROO01,335,60,6,0
2025-10-16,S014,SKU_ROO02,349,60,6,0
2025-10-16,S014,SKU_ROO03,326,61,5,0
2025-10-16,S014,SKU_ROO04,369,63,9,0
2025-10-16,S015,SKU_BER01,150,47,15,0
2025-10-16,S015,SKU_BER02,127,43,12,0
2025-10-16,S015,SKU_BER03,119,43,11,0
2025-10-16,S015,SKU_BER04,129,47,11,0
2025-10-16,S015,SKU_LEA01,164,57,11,0
2025-10-16,S015,SKU_LEA02,145,55,12,0
2025-10-16,S015,SKU_LEA03,160,54,12,0
2025-10-16,S015,SKU_LEA04,159,59,13,0
2025-10-16,S015,SKU_BAN01,303,76,13,0
2025-10-16,S015,SKU_BAN02,293,73,17,0
2025-10-16,S015,SKU_BAN03,307,78,16,0
2025-10-16,S015,SKU_BAN04,291,78,18,0
2025-10-16,S015,SKU_CIT01,215,37,4,0
2025-10-16,S015,SKU_CIT02,218,38,4,0
2025-10-16,S015,SKU_CIT03,246,38,5,0
2025-10-16,S015,SKU_CIT04,251,40,5,0
2025-10-16,S015,SKU_TOM01,271,65,14,0
2025-10-16,S015,SKU_TOM02,247,70,13,0
2025-10-16,S015,SKU_TOM03,294,68,15,0
2025-10-16,S015,SKU_TOM04,279,67,17,0
2025-10-16,S015,SKU_ROO01,372,63,7,0
2025-10-16,S015,SKU_ROO02,341,61,8,0
2025-10-16,S015,SKU_ROO03,333,59,6,0
2025-10-16,S015,SKU_ROO04,375,63,8,0
2025-10-16,S016,SKU_BER01,144,47,13,0
2025-10-16,S016,SKU_BER02,128,45,10,0
2025-10-16,S016,SKU_BER03,124,43,10,0
2025-10-16,S016,SKU_BER04,122,46,12,0
2025-10-16,S016,SKU_LEA01,159,52,16,0
2025-10-16,S016,SKU_LEA02,170,59,12,0
2025-10-16,S016,SKU_LEA03,149,58,13,0
2025-10-16,S016,SKU_LEA04,169,59,14,0
2025-10-16,S016,SKU_BAN01,293,77,16,0
2025-10-16,S016,SKU_BAN02,263,79,12,0
2025-10-16,S016,SKU_BAN03,326,78,17,0
2025-10-16,S016,SKU_BAN04,269,74,11,0
2025-10-16,S016,SKU_CIT01,206,39,4,0
2025-10-16,S016,SKU_CIT02,214,37,4,0
2025-10-16,S016,SKU_CIT03,242,37,5,0
2025-10-16,S016,SKU_CIT04,231,40,4,0
2025-10-16,S016,SKU_TOM01,225,65,12,0
2025-10-16,S016,SKU_TOM02,280,67,12,0
2025-10-16,S016,SKU_TOM03,275,68,15,0
2025-10-16,S016,SKU_TOM04,294,67,12,0
2025-10-16,S016,SKU_ROO01,344,60,8,0
2025-10-16,S016,SKU_ROO02,338,57,6,0
2025-10-16,S016,SKU_ROO03,358,63,6,0
2025-10-16,S016,SKU_ROO04,388,65,7,0
2025-10-16,S017,SKU_BER01,122,46,12,0
2025-10-16,S017,SKU_BER02,121,44,11,0
2025-10-16,S017,SKU_BER03,136,44,14,0
2025-10-16,S017,SKU_BER04,118,43,10,0
2025-10-16,S017,SKU_LEA01,174,55,12,0
2025-10-16,S017,SKU_LEA02,181,57,16,0
2025-10-16,S017,SKU_LEA03,145,56,15,0
2025-10-16,S017,SKU_LEA04,160,55,13,0
2025-10-16,S017,SKU_BAN01,319,79,14,0
2025-10-16,S017,SKU_BAN02,287,79,13,0
2025-10-16,S017,SKU_BAN03,326,80,20,0
2025-10-16,S017,SKU_BAN04,290,74,16,0
2025-10-16,S017,SKU_CIT01,225,37,4,0
2025-10-16,S017,SKU_CIT02,240,36,4,0
2025-10-16,S017,SKU_CIT03,231,39,3,0
2025-10-16,S017,SKU_CIT04,229,39,4,0
2025-10-16,S017,SKU_TOM01,239,70,10,0
2025-10-16,S017,SKU_TOM02,294,67,13,0
2025-10-16,S017,SKU_TOM03,290,69,14,0
2025-10-16,S017,SKU_TOM04,263,72,12,0
2025-10-16,S017,SKU_ROO01,336,58,7,0
2025-10-16,S017,SKU_ROO02,336,59,7,0
2025-10-16,S017,SKU_ROO03,335,64,6,0
2025-10-16,S017,SKU_ROO04,348,63,8,0
2025-10-16,S018,SKU_BER01,147,47,12,0
2025-10-16,S018,SKU_BER02,121,45,10,0
2025-10-16,S018,SKU_BER03,135,46,14,0
2025-10-16,S018,SKU_BER04,140,45,11,0
2025-10-16,S018,SKU_LEA01,165,56,15,0
2025-10-16,S018,SKU_LEA02,178,55,14,0
2025-10-16,S018,SKU_LEA03,174,58,16,0
2025-10-16,S018,SKU_LEA04,167,59,17,0
2025-10-16,S018,SKU_BAN01,322,78,17,0
2025-10-16,S018,SKU_BAN02,292,73,16,0
2025-10-16,S018,SKU_BAN03,319,79,14,0
2025-10-16,S018,SKU_BAN04,272,79,16,0
2025-10-16,S018,SKU_CIT01,201,38,4,0
2025-10-16,S018,SKU_CIT02,243,37,3,0
2025-10-16,S018,SKU_CIT03,216,40,4,0
2025-10-16,S018,SKU_CIT04,212,38,3,0
2025-10-16,S018,SKU_TOM01,240,70,15,0
2025-10-16,S018,SKU_TOM02,263,68,12,0
2025-10-16,S018,SKU_TOM03,280,70,12,0
2025-10-16,S018,SKU_TOM04,301,69,15,0
2025-10-16,S018,SKU_ROO01,370,60,6,0
2025-10-16,S018,SKU_ROO02,352,57,7,0
2025-10-16,S018,SKU_ROO03,358,63,8,0
2025-10-16,S018,SKU_ROO04,353,62,7,0
2025-10-16,S019,SKU_BER01,121,48,10,0
2025-10-16,S019,SKU_BER02,117,43,10,0
2025-10-16,S019,SKU_BER03,129,45,12,0
2025-10-16,S019,SKU_BER04,129,45,9,0
2025-10-16,S019,SKU_LEA01,138,57,12,0
2025-10-16,S019,SKU_LEA02,153,55,14,0
2025-10-16,S019,SKU_LEA03,173,59,16,0
2025-10-16,S019,SKU_LEA04,149,56,13,0
2025-10-16,S019,SKU_BAN01,319,74,14,0
2025-10-16,S019,SKU_BAN02,282,75,12,0
2025-10-16,S019,SKU_BAN03,308,78,17,0
2025-10-16,S019,SKU_BAN04,285,74,12,0
2025-10-16,S019,SKU_CIT01,228,38,4,0
2025-10-16,S019,SKU_CIT02,238,38,4,0
2025-10-16,S019,SKU_CIT03,214,40,4,0
2025-10-16,S019,SKU_CIT04,216,38,4,0
2025-10-16,S019,SKU_TOM01,243,68,14,0
2025-10-16,S019,SKU_TOM02,256,72,12,0
2025-10-16,S019,SKU_TOM03,279,70,16,0
2025-10-16,S019,SKU_TOM04,287,70,13,0
2025-10-16,S019,SKU_ROO01,342,57,7,0
2025-10-16,S019,SKU_ROO02,367,58,6,0
2025-10-16,S019,SKU_ROO03,334,64,7,0
2025-10-16,S019,SKU_ROO04,384,63,8,0
2025-10-16,S020,SKU_BER01,151,48,14,0
2025-10-16,S020,SKU_BER02,129,44,10,0
2025-10-16,S020,SKU_BER03,136,45,11,0
2025-10-16,S020,SKU_BER04,121,46,11,0
2025-10-16,S020,SKU_LEA01,149,55,12,0
2025-10-16,S020,SKU_LEA02,159,59,15,0
2025-10-16,S020,SKU_LEA03,162,58,12,0
2025-10-16,S020,SKU_LEA04,158,59,11,0
2025-10-16,S020,SKU_BAN01,293,74,15,0
2025-10-16,S020,SKU_BAN02,297,76,14,0
2025-10-16,S020,SKU_BAN03,338,79,14,0
2025-10-16,S020,SKU_BAN04,321,76,18,0
2025-10-16,S020,SKU_CIT01,225,38,3,0
2025-10-16,S020,SKU_CIT02,202,36,4,0
2025-10-16,S020,SKU_CIT03,239,40,5,0
2025-10-16,S020,SKU_CIT04,237,39,5,0
2025-10-16,S020,SKU_TOM01,262,64,15,0
2025-10-16,S020,SKU_TOM02,271,67,13,0
2025-10-16,S020,SKU_TOM03,268,68,14,0
2025-10-16,S020,SKU_TOM04,271,67,16,0
2025-10-16,S020,SKU_ROO01,336,58,7,0
2025-10-16,S020,SKU_ROO02,339,59,7,0
2025-10-16,S020,SKU_ROO03,374,64,6,0
2025-10-16,S020,SKU_ROO04,389,64,8,0
2025-10-17,S001,SKU_BER01,128,0,11,0
2025-10-17,S001,SKU_BER02,125,0,8,0
2025-10-17,S001,SKU_BER03,117,0,8,0
2025-10-17,S001,SKU_BER04,98,0,7,0
2025-10-17,S001,SKU_LEA01,106,0,10,0
2025-10-17,S001,SKU_LEA02,160,0,15,0
2025-10-17,S001,SKU_LEA03,150,0,10,0
2025-10-17,S001,SKU_LEA04,134,0,9,0
2025-10-17,S001,SKU_BAN01,271,0,12,0
2025-10-17,S001,SKU_BAN02,262,0,14,0
2025-10-17,S001,SKU_BAN03,288,0,16,0
2025-10-17,S001,SKU_BAN04,270,0,11,0
2025-10-17,S001,SKU_CIT01,210,0,4,0
2025-10-17,S001,SKU_CIT02,197,0,4,0
2025-10-17,S001,SKU_CIT03,214,0,4,0
2025-10-17,S001,SKU_CIT04,185,0,4,0
2025-10-17,S001,SKU_TOM01,233,0,14,0
2025-10-17,S001,SKU_TOM02,256,0,15,0
2025-10-17,S001,SKU_TOM03,257,0,13,0
2025-10-17,S001,SKU_TOM04,247,0,13,0
2025-10-17,S001,SKU_ROO01,312,0,6,0
2025-10-17,S001,SKU_ROO02,336,0,5,0
2025-10-17,S001,SKU_ROO03,319,0,5,0
2025-10-17,S001,SKU_ROO04,349,0,6,0
2025-10-17,S002,SKU_BER01,128,0,9,0
2025-10-17,S002,SKU_BER02,102,0,9,0
2025-10-17,S002,SKU_BER03,123,0,9,0
2025-10-17,S002,SKU_BER04,112,0,10,0
2025-10-17,S002,SKU_LEA01,126,0,12,0
2025-10-17,S002,SKU_LEA02,142,0,14,0
2025-10-17,S002,SKU_LEA03,129,0,9,0
2025-10-17,S002,SKU_LEA04,130,0,10,0
2025-10-17,S002,SKU_BAN01,264,0,15,0
2025-10-17,S002,SKU_BAN02,254,0,12,0
2025-10-17,S002,SKU_BAN03,279,0,12,0
2025-10-17,S002,SKU_BAN04,266,0,15,0
2025-10-17,S002,SKU_CIT01,209,0,3,0
2025-10-17,S002,SKU_CIT02,206,0,3,0
2025-10-17,S002,SKU_CIT03,219,0,5,0
2025-10-17,S002,SKU_CIT04,218,0,4,0
2025-10-17,S002,SKU_TOM01,227,0,12,0
2025-10-17,S002,SKU_TOM02,245,0,10,0
2025-10-17,S002,SKU_TOM03,263,0,12,0
2025-10-17,S002,SKU_TOM04,257,0,15,0
2025-10-17,S002,SKU_ROO01,314,0,6,0
2025-10-17,S002,SKU_ROO02,339,0,7,0
2025-10-17,S002,SKU_ROO03,316,0,7,0
2025-10-17,S002,SKU_ROO04,342,0,6,0
2025-10-17,S003,SKU_BER01,117,0,9,0
2025-10-17,S003,SKU_BER02,118,0,10,0
2025-10-17,S003,SKU_BER03,117,0,8,0
2025-10-17,S003,SKU_BER04,94,0,8,0
2025-10-17,S003,SKU_LEA01,110,0,11,0
2025-10-17,S003,SKU_LEA02,142,0,9,0
2025-10-17,S003,SKU_LEA03,141,0,10,0
2025-10-17,S003,SKU_LEA04,132,0,12,0
2025-10-17,S003,SKU_BAN01,271,0,12,0
2025-10-17,S003,SKU_BAN02,254,0,13,0
2025-10-17,S003,SKU_BAN03,271,0,16,0
2025-10-17,S003,SKU_BAN04,234,0,13,0
2025-10-17,S003,SKU_CIT01,211,0,4,0
2025-10-17,S003,SKU_CIT02,189,0,4,0
2025-10-17,S003,SKU_CIT03,273,0,5,0
2025-10-17,S003,SKU_CIT04,215,0,3,0
2025-10-17,S003,SKU_TOM01,222,0,12,0
2025-10-17,S003,SKU_TOM02,233,0,11,0
2025-10-17,S003,SKU_TOM03,239,0,14,0
2025-10-17,S003,SKU_TOM04,257,0,11,0
2025-10-17,S003,SKU_ROO01,348,0,6,0
2025-10-17,S003,SKU_ROO02,286,0,6,0
2025-10-17,S003,SKU_ROO03,322,0,7,0
2025-10-17,S003,SKU_ROO04,309,0,6,0
2025-10-17,S004,SKU_BER01,118,0,10,0
2025-10-17,S004,SKU_BER02,114,0,10,0
2025-10-17,S004,SKU_BER03,115,0,11,0
2025-10-17,S004,SKU_BER04,103,0,7,0
2025-10-17,S004,SKU_LEA01,139,0,12,0
2025-10-17,S004,SKU_LEA02,135,0,11,0
2025-10-17,S004,SKU_LEA03,130,0,13,0
2025-10-17,S004,SKU_LEA04,142,0,12,0
2025-10-17,S004,SKU_BAN01,262,0,13,0
2025-10-17,S004,SKU_BAN02,230,0,10,0
2025-10-17,S004,SKU_BAN03,273,0,15,0
2025-10-17,S004,SKU_BAN04,271,0,12,0
2025-10-17,S004,SKU_CIT01,216,0,3,0
2025-10-17,S004,SKU_CIT02,200,0,4,0
2025-10-17,S004,SKU_CIT03,214,0,4,0
2025-10-17,S004,SKU_CIT04,210,0,3,0
2025-10-17,S004,SKU_TOM01,226,0,13,0
2025-10-17,S004,SKU_TOM02,252,0,14,0
2025-10-17,S004,SKU_TOM03,239,0,12,0
2025-10-17,S004,SKU_TOM04,262,0,16,0
2025-10-17,S004,SKU_ROO01,340,0,7,0
2025-10-17,S004,SKU_ROO02,322,0,6,0
2025-10-17,S004,SKU_ROO03,322,0,5,0
2025-10-17,S004,SKU_ROO04,355,0,7,0
2025-10-17,S005,SKU_BER01,122,0,9,0
2025-10-17,S005,SKU_BER02,112,0,10,0
2025-10-17,S005,SKU_BER03,115,0,10,0
2025-10-17,S005,SKU_BER04,107,0,8,0
2025-10-17,S005,SKU_LEA01,132,0,13,0
2025-10-17,S005,SKU_LEA02,152,0,13,0
2025-10-17,S005,SKU_LEA03,127,0,13,0
2025-10-17,S005,SKU_LEA04,148,0,14,0
2025-10-17,S005,SKU_BAN01,274,0,16,0
2025-10-17,S005,SKU_BAN02,257,0,14,0
2025-10-17,S005,SKU_BAN03,270,0,13,0
2025-10-17,S005,SKU_BAN04,273,0,14,0
2025-10-17,S005,SKU_CIT01,204,0,4,0
2025-10-17,S005,SKU_CIT02,223,0,3,0
2025-10-17,S005,SKU_CIT03,232,0,4,0
2025-10-17,S005,SKU_CIT04,222,0,5,0
2025-10-17,S005,SKU_TOM01,255,0,14,0
2025-10-17,S005,SKU_TOM02,263,0,12,0
2025-10-17,S005,SKU_TOM03,269,0,11,0
2025-10-17,S005,SKU_TOM04,261,0,16,0
2025-10-17,S005,SKU_ROO01,339,0,5,0
